uid,caption,image_path
156cd33d79724734a217a11f84946824,"A white staircase, shelf, and bench in a minimalist room.",data/processed/images/156cd33d79724734a217a11f84946824.png
d5d2ab03add047ac9cd4f6eb69624822,A wooden rectangular box with two silver handles on one side and a rectangular cutout on the opposite side.,data/processed/images/d5d2ab03add047ac9cd4f6eb69624822.png
da0b946471dd4d7a96e825889120f274,"A low-profile modern yacht featuring angular geometric structures, a deck with solar panels, and multiple white and blue elements.",data/processed/images/da0b946471dd4d7a96e825889120f274.png
c0bba5b6a56f41008c360c0f164b69e5,A central arrangement of three white rectangular blocks with green markings is surrounded by several large gray square platforms and a smaller gray rectangular structure with a staircase-like feature.,data/processed/images/c0bba5b6a56f41008c360c0f164b69e5.png
9eeea659f4154d4c90880918e17bf2a6,A rocky terrain section with graffiti-covered concrete fragments and scattered vegetation.,data/processed/images/9eeea659f4154d4c90880918e17bf2a6.png
4193a96e3226458c90d6a759388bbf9f,A small pink house with a door and a kitchen.,data/processed/images/4193a96e3226458c90d6a759388bbf9f.png
56c2f7890aba4c23afd6277104e0d9a4,A stylized blue humanoid figure with elongated limbs stands on a grassy square terrain scattered with green pine trees and a small brown cabin.,data/processed/images/56c2f7890aba4c23afd6277104e0d9a4.png
c494c6f97f1e46688a64a4ff85472dbc,"A round teapot with a tall spout, a curved handle, and three short legs.",data/processed/images/c494c6f97f1e46688a64a4ff85472dbc.png
feeadfbce24a431b9e8e66e2a900b2b5,"Circular band with a stylized, geometric patterned emblem in a creamy white hue on a grey background; a similar design in cream color on a black background.",data/processed/images/feeadfbce24a431b9e8e66e2a900b2b5.png
ed848b96923f4f30b2d1c637e2ec5091,"A translucent green cube with one corner showing a detailed, rough, rocky surface.",data/processed/images/ed848b96923f4f30b2d1c637e2ec5091.png
dd95aa0e90fe47d5af9b75f96f573bc8,"Military tank with camouflage paint, featuring a main cannon on a rotating turret, multiple road wheels on tracks, and exhaust vents on the rear side.",data/processed/images/dd95aa0e90fe47d5af9b75f96f573bc8.png
d747ce8e9e514ec689b4b1ee5c6af29a,"Abstract composition with grassy elements, curving structures, and spiky forms in shades of green, blue, and orange.",data/processed/images/d747ce8e9e514ec689b4b1ee5c6af29a.png
a3c1edfdf088448ca67c6f0f47a5c370,"A solid object with a pentagonal base and inclined trapezoidal sides, resembling a truncated pyramid with an irregular pentagonal top face.",data/processed/images/a3c1edfdf088448ca67c6f0f47a5c370.png
4f5ef27d0de94593980eff6d00e3513f,"A rounded, irregularly shaped form with curved protrusions and indentations, resembling a stylized organic shape.",data/processed/images/4f5ef27d0de94593980eff6d00e3513f.png
68821eb1fbb947cc95bbd95c90021d61,"A small, stylized house with a pink exterior, white roof, and yellow window frames, featuring a front door and multiple windows.",data/processed/images/68821eb1fbb947cc95bbd95c90021d61.png
19c24b7adc784f0ea668109f9560ad20,"A rectangular shoulder bag with a white body, printed details, and an adjustable black strap.",data/processed/images/19c24b7adc784f0ea668109f9560ad20.png
725f8fd6c9ed4999bb6c1232b1aad410,Grid of white cubes arranged in rows and columns with one distinct blue cube among them.,data/processed/images/725f8fd6c9ed4999bb6c1232b1aad410.png
f1d28eda002844df98d409e752238beb,"A statue of a person wearing a hat, standing on a detailed pedestal with a multilayered base.",data/processed/images/f1d28eda002844df98d409e752238beb.png
3de1cf9b00f240549d0f2611ff488599,A rectangular grid structure with two vertical columns and multiple horizontal bars inside a thick outer frame.,data/processed/images/3de1cf9b00f240549d0f2611ff488599.png
14e807232f004cf0ad01f747f9d8493c,"Stylized human-like figure composed of simplified geometric shapes with smooth surfaces, predominantly white against a black background.",data/processed/images/14e807232f004cf0ad01f747f9d8493c.png
b6524b46a0b34b248d51c3ddb108f7ad,"A humanoid figure with detailed features stands next to a large, separate hand.",data/processed/images/b6524b46a0b34b248d51c3ddb108f7ad.png
27ded4b77f6d4fa4b1eee55dfb3696b3,"A small green house with a ladder, stairs, and a window.",data/processed/images/27ded4b77f6d4fa4b1eee55dfb3696b3.png
f2597b993697487ca6d1a067213b5c7d,"A stylized vintage rocket launcher with wooden and metal parts, accompanied by a wrench, screwdriver, screws, and a roll of tape.",data/processed/images/f2597b993697487ca6d1a067213b5c7d.png
8564399a2db04289b50a0821cda45f39,"A tall building with trees, grass, and a road.",data/processed/images/8564399a2db04289b50a0821cda45f39.png
df50f6b590514ebdaf203ba06e9bd880,A person wearing a white astronaut space suit.,data/processed/images/df50f6b590514ebdaf203ba06e9bd880.png
7259d3abda3c4a0c89bf46995d54f1ee,A colorful striped rug.,data/processed/images/7259d3abda3c4a0c89bf46995d54f1ee.png
72cbc13352ad45cabb1c54c05f024709,"A rectangular translucent block with the words ""art patrol"" embedded inside in a purple, faceted design.",data/processed/images/72cbc13352ad45cabb1c54c05f024709.png
b5122d11cc8940a5b6b78bbb2cdba203,"Two different pairs of vehicles, each consisting of one car with a rear spoiler and one truck, shown in solid gray silhouettes.",data/processed/images/b5122d11cc8940a5b6b78bbb2cdba203.png
3e45a58781694b709e3f3466f1ed30b2,"A stylized motorcycle with a weathered, rusty appearance, featuring a brown seat, large exhaust pipes, and a green headlight.",data/processed/images/3e45a58781694b709e3f3466f1ed30b2.png
e6a19ccc54ca40aebfc41f350269e251,"A rectangular handheld electronic gaming device with a screen, control pad, and buttons.",data/processed/images/e6a19ccc54ca40aebfc41f350269e251.png
b16c23425c0a45b184e990229ffa758f,"A stone cube engraved with ancient-style carvings, featuring a detailed skull on one face and abstract animal-like motifs on the others.",data/processed/images/b16c23425c0a45b184e990229ffa758f.png
c85391ce0efb442992e0324a1a7d2d36,A sword.,data/processed/images/c85391ce0efb442992e0324a1a7d2d36.png
5e5da1d23b744b1b9ceaf1147b08ac5b,A person in a white coat and dress.,data/processed/images/5e5da1d23b744b1b9ceaf1147b08ac5b.png
f3596da67b2641d895dc68758305aba0,A cubic structure with a flat top surface featuring two angled wooden supports and an open side revealing an interior section.,data/processed/images/f3596da67b2641d895dc68758305aba0.png
85ca65e628224f03a7735958d26d2020,A wooden shed with vertical planks and a dual-sloped roof featuring an offset ridge.,data/processed/images/85ca65e628224f03a7735958d26d2020.png
5669f69718ac4d5ea976e64c3b6c83ef,"Aged wooden plank with weathered surface, holes, and cracks, in gray-brown tones.",data/processed/images/5669f69718ac4d5ea976e64c3b6c83ef.png
72826cd5c17a42798a8e8e36c05c5035,A small wooden clock with a domed top and Roman numerals.,data/processed/images/72826cd5c17a42798a8e8e36c05c5035.png
5d44cba3aeb24b729f367ef935c7d6f4,A wooden horse with a boxy body and a rectangular opening near the head.,data/processed/images/5d44cba3aeb24b729f367ef935c7d6f4.png
28a695af7e354dfe8907b6cfbe253eba,"A small archaeological excavation pit containing soil, bricks, pottery fragments, a ceramic bowl with debris, a small black artifact, and a blue-and-white checkered cloth, with a measured scale and an arrow marker nearby.",data/processed/images/28a695af7e354dfe8907b6cfbe253eba.png
d3ecfb9dccbc4af5ab76632c08d60647,Red fire extinguisher,data/processed/images/d3ecfb9dccbc4af5ab76632c08d60647.png
584589b04b854d1a843a3da700749158,A small armored vehicle equipped with a cannon and four wheels.,data/processed/images/584589b04b854d1a843a3da700749158.png
54fb463c803244b38147252cad926d2f,"A rocky cliff with a snowy slope and a small cylindrical building on top, accompanied by a few scattered objects.",data/processed/images/54fb463c803244b38147252cad926d2f.png
c2cbd53796e14836a63fe423baab26c0,Composed of a rectangular panel connected perpendicularly to a cube.,data/processed/images/c2cbd53796e14836a63fe423baab26c0.png
02eda942ce934fe6a2ba8ed3a1f6264b,"A simplified character with a rounded body, a visor on top, and two legs, resembling the crewmates from the game Among Us.",data/processed/images/02eda942ce934fe6a2ba8ed3a1f6264b.png
b8ddbdafb5824738aeda2cbd84263ba9,A white man with outstretched arms.,data/processed/images/b8ddbdafb5824738aeda2cbd84263ba9.png
066cda5c12354e1f9f13cf089df97d0b,"A stylized AK-47 rifle with a colorful, artistic pattern on its body.",data/processed/images/066cda5c12354e1f9f13cf089df97d0b.png
6037fe231e2048ae81d0965038abab36,"A rectangular single-story structure with vertical siding, three evenly spaced windows on one side, and a simple flat roof that extends slightly beyond the walls.",data/processed/images/6037fe231e2048ae81d0965038abab36.png
8d217a2286734b36a12c0bcfee33441b,A rusty metal square with white circular holes in it.,data/processed/images/8d217a2286734b36a12c0bcfee33441b.png
80a98760b4244419be4783233d836d3b,"Two objects: one with a conical base and a small cylindrical protrusion on top, and the other composed of three stacked rounded segments with a small cylindrical top.",data/processed/images/80a98760b4244419be4783233d836d3b.png
c311c5a676c343e19b4848fc7faecd37,"Ant for sale, compatible with Max, Maya, Blender, and other animation software.",data/processed/images/c311c5a676c343e19b4848fc7faecd37.png
62ccabc4e78b4822ac8c5af74fe9c66a,"A collection of medieval stone architectural elements, including arched windows, stone walls, a wooden portcullis, a cylindrical tower component, and a circular platform with a small object.",data/processed/images/62ccabc4e78b4822ac8c5af74fe9c66a.png
deb45d37a8724be7af693898f11f7009,A white spaceship on a stand.,data/processed/images/deb45d37a8724be7af693898f11f7009.png
6b4f96bfd00344449a80db767462ba2b,"A recessed ceiling light fixture with a black heat sink, white housing, and a rectangular white mounting plate.",data/processed/images/6b4f96bfd00344449a80db767462ba2b.png
884b8eabe9af4ac3838572bd20a07447,A translucent green sphere with an irregular internal cavity and varying surface detail.,data/processed/images/884b8eabe9af4ac3838572bd20a07447.png
d1d67063f825400a8e6bcfa8154253cd,A white rectangular shelf.,data/processed/images/d1d67063f825400a8e6bcfa8154253cd.png
8dfbb761a19041209a4fb9e661910bd2,A rectangular base with four cylindrical wheels and two vertical curved rods extending upward from the base.,data/processed/images/8dfbb761a19041209a4fb9e661910bd2.png
df274a67deec43458edaacffd7316d85,Structure composed of two stacked rectangular blocks with a surface featuring a vertical rectangular cutout and a smaller rectangular notch on the top block.,data/processed/images/df274a67deec43458edaacffd7316d85.png
daac2cf0dd914b9da81be71296a792d8,"An irregularly shaped, rough-surfaced rock or stone.",data/processed/images/daac2cf0dd914b9da81be71296a792d8.png
a5f79ee4457e4d1bb86443c0d1f4058e,"A small two-story tower featuring stairs, shelves, and stacked pillars on a wooden floor.",data/processed/images/a5f79ee4457e4d1bb86443c0d1f4058e.png
93d749dece154208b0da5cdc17015226,A pair of interconnected rectangular structures with exposed internal frameworks and blue grid-patterned surfaces on top.,data/processed/images/93d749dece154208b0da5cdc17015226.png
2ac7728a01ab4c99ae0d82fdb327b421,"A commercial and residential area with buildings, roads, parking lots, and nearby houses.",data/processed/images/2ac7728a01ab4c99ae0d82fdb327b421.png
ddde4fccc5554b24b0c57857ecdaaaaa,"Arcade claw machine with a transparent front displaying five yellow stars inside, a red top with white stripes, and yellow claw and leg components.",data/processed/images/ddde4fccc5554b24b0c57857ecdaaaaa.png
557d8e7a177e468d88917051fda0380c,A textured object resembling a rock formation with moss and a bright yellow flat marker or strip.,data/processed/images/557d8e7a177e468d88917051fda0380c.png
8e99fbf09f5e4db3902a573f0c973e34,"A stylized humanoid character with white hair tied in a high ponytail, wearing a brown outfit with boots and accessorized with a small pouch on the thigh.",data/processed/images/8e99fbf09f5e4db3902a573f0c973e34.png
f5ac2fe8c38141549acbe0eaddec973f,A person wearing a white robe.,data/processed/images/f5ac2fe8c38141549acbe0eaddec973f.png
d242bbba2a6c4d8099577b08bb680689,"Rectangular board displaying detailed maps, charts, and photographs with the text ""Ann-pavinee"" above it.",data/processed/images/d242bbba2a6c4d8099577b08bb680689.png
6d14aa40d36c45ae926bf00e255b18c1,Yellow tennis skirt with a pink belt and white cover.,data/processed/images/6d14aa40d36c45ae926bf00e255b18c1.png
0bdeabfe0dc04a0c8cd3bcc5809daef8,"A small humanoid robot stands on a large, flat, square platform.",data/processed/images/0bdeabfe0dc04a0c8cd3bcc5809daef8.png
c73a1c46af754f59a2d8e17c35c26b17,"A matte lavender stylized character's head with an elongated, cylindrical protrusion on top, sporting simplistic facial features including prominent eyes and an open mouth.",data/processed/images/c73a1c46af754f59a2d8e17c35c26b17.png
027a4694a3b04a2c92edd2c5a025a10a,Rectangular box with slightly tapered sides and small protrusions near the base on two adjacent faces.,data/processed/images/027a4694a3b04a2c92edd2c5a025a10a.png
a0c1876593684a12aa8fe3953a5818c8,Low poly white cross and sword on top of a rock.,data/processed/images/a0c1876593684a12aa8fe3953a5818c8.png
f2cc74be88a2457886f3b430b04f34ba,"A multi-level geometric structure features a large pink base and platform, with a central purple cube and a taller, horizontally striped rectangular prism in blue, yellow, green, and red on top. The right side shows red and light blue rectangular shapes attached to the pink structure.",data/processed/images/f2cc74be88a2457886f3b430b04f34ba.png
98415df5d3124381a46ccef5c2e02b71,"A humanoid figure wearing a grey shirt and maroon shorts, with discolored skin and notable dirt-like smears on the body, posing in various stances.",data/processed/images/98415df5d3124381a46ccef5c2e02b71.png
a22a4d4ed6434dfba7b42cc5d6b0250a,A sniper rifle with a long barrel and an adjustable stock.,data/processed/images/a22a4d4ed6434dfba7b42cc5d6b0250a.png
9e4c73d924914de9a46e6a08aa8eabb4,"A weathered, rounded pot with a wide opening, a rough surface, and small protrusions along the sides.",data/processed/images/9e4c73d924914de9a46e6a08aa8eabb4.png
152d53dd99704c50b3fe2e181a5a799f,A structural framework of a building with exposed wooden trusses and blue roofing sections.,data/processed/images/152d53dd99704c50b3fe2e181a5a799f.png
d90a7b847a7e4848a8699a529313e790,A brick house with a roof and insulation.,data/processed/images/d90a7b847a7e4848a8699a529313e790.png
330037682b214378b31dee6588bb0a16,A flat rectangular surface with two short vertical cylindrical protrusions and one elongated rectangular block at one end.,data/processed/images/330037682b214378b31dee6588bb0a16.png
d14e5a650805404aa6ddb7cf9fbe2e50,"A narrow urban street flanked by tall buildings with visible windows, an illuminated crosswalk, and some street markings.",data/processed/images/d14e5a650805404aa6ddb7cf9fbe2e50.png
984d06843bed40ba86cc85c9ee39d301,"A futuristic, angular spacecraft with dual wing structures, highlighted by orange and red accents on a dark, sleek body.",data/processed/images/984d06843bed40ba86cc85c9ee39d301.png
cfdad22c3d944097b6dc861f86ab107d,A yellow gold ring with a red stone.,data/processed/images/cfdad22c3d944097b6dc861f86ab107d.png
a5ce67c32e15448abe6aaf9287cf1c68,A complex wireframe structure composed of interconnected rectangular and square sections forms a multi-level geometric framework.,data/processed/images/a5ce67c32e15448abe6aaf9287cf1c68.png
e524bcca66a34305a406d82696302aad,"A classic wooden park bench with horizontal slats for the seat and backrest, supported by sturdy legs and armrests.",data/processed/images/e524bcca66a34305a406d82696302aad.png
5ad0fbc167914e02b0c27f2e779e96fb,"Croissant with a golden-brown crust and a flaky, layered, yeast-leavened dough.",data/processed/images/5ad0fbc167914e02b0c27f2e779e96fb.png
b4a0a55313e74ea8bb0f17550fbddf1e,"A vertical, irregularly shaped structure composed of multiple interconnected rectangular segments with small internal cutouts.",data/processed/images/b4a0a55313e74ea8bb0f17550fbddf1e.png
a17935e0786e4ab88fe3e873df7cf5e9,A small wooden house with a shingled roof.,data/processed/images/a17935e0786e4ab88fe3e873df7cf5e9.png
7b2c01eb28044827b0e3fdc0a731bca3,A circular shelving unit.,data/processed/images/7b2c01eb28044827b0e3fdc0a731bca3.png
3b60ee6f522e4880af2c87750a09b1c2,A rectangular bracket with two circular mounts attached underneath and an open slot at one end.,data/processed/images/3b60ee6f522e4880af2c87750a09b1c2.png
3a8f4335b4b94f649634ba8861cfa2ff,White plastic tube or bottle,data/processed/images/3a8f4335b4b94f649634ba8861cfa2ff.png
2d75dfcf2d9640fcb0865c3b7a6ca256,A pink-purple cylindrical plastic cup.,data/processed/images/2d75dfcf2d9640fcb0865c3b7a6ca256.png
0ec68c21b0f54876ac4eb87932523732,A white milk jug with a handle.,data/processed/images/0ec68c21b0f54876ac4eb87932523732.png
1642c96f00da42d9b4da00c716351598,Pink sword with a red handle.,data/processed/images/1642c96f00da42d9b4da00c716351598.png
2cb25b701fc0451593a40d55308b4a42,"Terrain featuring a river or waterway forming a loop around a land area, with surrounding paths and varied elevation.",data/processed/images/2cb25b701fc0451593a40d55308b4a42.png
7f48022947264910b843c253c02b1c22,A samurai sword with a yellow handle.,data/processed/images/7f48022947264910b843c253c02b1c22.png
ed1180ff61184acba73f27590a26f192,"A smooth, asymmetrical shape with two protruding horn-like extensions and a rounded main body.",data/processed/images/ed1180ff61184acba73f27590a26f192.png
8fd17f3a305f4484a8b4c6449c3888b5,"A flat rectangular base with green cylindrical floats, a beige rectangular house structure with a pitched roof, and a vertical brown post supporting a horizontal white cylindrical element.",data/processed/images/8fd17f3a305f4484a8b4c6449c3888b5.png
a76c839d04db4fd29944a6be69327f67,"A stylized dagger with a jagged, glowing blue blade, a brown hilt, a red curved handle, and a blue gem at the pommel.",data/processed/images/a76c839d04db4fd29944a6be69327f67.png
7cd9d5008b48419595fc8b43e07c7f5c,"A solid wooden bracket with a curved profile, an angled support arm, and cut-out shapes for mounting or decoration.",data/processed/images/7cd9d5008b48419595fc8b43e07c7f5c.png
1b782c59e9f44fc2aa8093011c601f93,"A small church with a cross on top, featuring a central rounded glass facade and supported by slender columns.",data/processed/images/1b782c59e9f44fc2aa8093011c601f93.png
6a3909ca3a7e4c449d5538be6b80357d,"A round black cauldron with three short legs and two handles on the sides, filled with bright pink liquid.",data/processed/images/6a3909ca3a7e4c449d5538be6b80357d.png
74b9f16b6cb747cd8b515042645d972f,Matte white cube with no visible surface or reflections.,data/processed/images/74b9f16b6cb747cd8b515042645d972f.png
55dcb4f5893e4d3297544c6f41ce30e8,Three wooden crates arranged with two on the bottom and one placed on top.,data/processed/images/55dcb4f5893e4d3297544c6f41ce30e8.png
e90f638989f9405cbfc79e1485542fc0,A small building with windows and a roof.,data/processed/images/e90f638989f9405cbfc79e1485542fc0.png
65b98820241a4b638c269020d9c37988,"A solid, elongated hexagonal prism with slightly rounded edges and a slanted end.",data/processed/images/65b98820241a4b638c269020d9c37988.png
7cb8fbac61c0485b8dc0130b7bec2f23,A snowy mountain.,data/processed/images/7cb8fbac61c0485b8dc0130b7bec2f23.png
cee63060e5d04231847e354288494ddd,"A multi-story building framework with visible floor slabs, columns, and internal staircases.",data/processed/images/cee63060e5d04231847e354288494ddd.png
4706a97d3a444887af1f0663408f0675,"A textured, irregularly shaped terrain with varied coloration suggesting elevation changes and scattered vegetation.",data/processed/images/4706a97d3a444887af1f0663408f0675.png
af6af46746d3409a96f139537c119e71,A geometric structure composed of overlapping and intersecting rectangular and triangular planes in muted colors.,data/processed/images/af6af46746d3409a96f139537c119e71.png
9e1c5fcdfe994212b3c18ac3158ca917,"Monochromatic white, crumpled paper-like structure with a surface suggesting a torn edge and creases.",data/processed/images/9e1c5fcdfe994212b3c18ac3158ca917.png
a385fc58a1694a39b010e9d94c1bbc71,A white bunk bed.,data/processed/images/a385fc58a1694a39b010e9d94c1bbc71.png
a40cf24b5c4c4f53bb5d5777dfbdf351,A small DJI Phantom 4 quadcopter drone is flying in the air.,data/processed/images/a40cf24b5c4c4f53bb5d5777dfbdf351.png
a422b2da03e24798a86705088f201d57,A wooden desk with two turned front legs and a side panel featuring three drawers decorated with a red floral pattern and round yellow knobs.,data/processed/images/a422b2da03e24798a86705088f201d57.png
aa97e093847a439f9feb064134813806,"A smooth, elongated oval with a uniform brown surface.",data/processed/images/aa97e093847a439f9feb064134813806.png
4ee803f6324c46ca8e59008c59175ae7,Minimalist white monolithic structure with a protruding rectangular block and a square cutout.,data/processed/images/4ee803f6324c46ca8e59008c59175ae7.png
2cd5049ca9ca4ebab4c2f76c3f8035be,A rectangular sheet with a slightly irregular edge on one side.,data/processed/images/2cd5049ca9ca4ebab4c2f76c3f8035be.png
b64f5b58a6ce45b286d81edf9c2d48fb,A seashell with three prominent curved protrusions extending from a rounded central body.,data/processed/images/b64f5b58a6ce45b286d81edf9c2d48fb.png
706883d578aa48c38ca3d010eed3d683,A small wooden house with a roof and wooden beams.,data/processed/images/706883d578aa48c38ca3d010eed3d683.png
e2b3742f8bb74a21a87d5e8eed768c4b,"A small rusted metal padlock with a rounded shackle and a corroded surface, resting on a white circular base.",data/processed/images/e2b3742f8bb74a21a87d5e8eed768c4b.png
3e779341b34a4da8acb0f69011c05736,Pink castle.,data/processed/images/3e779341b34a4da8acb0f69011c05736.png
45b3ce3090bd478099f9cc99c894d949,A spherical object resembling a starry night sky with a glowing purple nebula pattern and a subtle grid overlay.,data/processed/images/45b3ce3090bd478099f9cc99c894d949.png
f33abe4f393f4bc2bd11671761afe413,"A weathered, rusty metallic sphere with distinct engraved patterns, mounted on a circular base.",data/processed/images/f33abe4f393f4bc2bd11671761afe413.png
84ec7ff0b2cc422db79c220e2e6e279a,"A red torii gate with dark wooden accents stands on a snowy base between two barren, dark trees, accompanied by a silhouetted figure holding a staff.",data/processed/images/84ec7ff0b2cc422db79c220e2e6e279a.png
176666529a8346a09f1eb07e33ca83ad,A weathered rectangular concrete slab with several embedded rectangular and square metal fixtures.,data/processed/images/176666529a8346a09f1eb07e33ca83ad.png
df71c6497b674d1687ead13db89b9a6b,"Emblem with the letters ""GT"" in white positioned above a larger red ""R,"" all outlined in white.",data/processed/images/df71c6497b674d1687ead13db89b9a6b.png
a3a2d6300e954690acb64f93462526dd,Coffee cup with a glass lid on a saucer.,data/processed/images/a3a2d6300e954690acb64f93462526dd.png
f6d4b5a615bc4fe383e605a3c55c2352,A translucent dome-shaped object surrounds a square platform with a slightly raised circular border.,data/processed/images/f6d4b5a615bc4fe383e605a3c55c2352.png
4c0a9e1100bf4248ad3ef8718d74361e,"A classical-style rectangular building with large windows, an entrance portico, surrounded by a grassy area with walkways, trees, and a circular feature in the lawn.",data/processed/images/4c0a9e1100bf4248ad3ef8718d74361e.png
ce9af18f9279445ea3292731a750376d,Weathered animal skull on a mosaic base.,data/processed/images/ce9af18f9279445ea3292731a750376d.png
4e79d2c9b88f46cbbc751ed5a4a46ff4,"Caption: White text spelling ""Han Marlene."" on a black background.",data/processed/images/4e79d2c9b88f46cbbc751ed5a4a46ff4.png
c5182c91269943f29405b1912d152cbc,"Distorted aerial landscape segments display patches of greenery, fields, bodies of water, and pathways, with varying shades of natural colors.",data/processed/images/c5182c91269943f29405b1912d152cbc.png
f80421c5bbf341749bac768053aa7284,"Floor plan of an apartment with multiple rooms, including a kitchen area with a dining table, bedrooms, and living spaces, featuring red outer walls and several windows.",data/processed/images/f80421c5bbf341749bac768053aa7284.png
456e0ecf0367485cb6329da593e635c8,A human heart with visible vessels and major anatomical structures.,data/processed/images/456e0ecf0367485cb6329da593e635c8.png
794c7a640f634791922a640bbdf55f11,"A tall rectangular tower structure with a horizontal platform extending mid-height, surrounded by a base floor, and featuring a small staircase section.",data/processed/images/794c7a640f634791922a640bbdf55f11.png
3e8215fa99f84edc8c2dfb56c686f68b,A white female mannequin.,data/processed/images/3e8215fa99f84edc8c2dfb56c686f68b.png
c048626084cc419988da3bd0a2ee8fd9,"A complex industrial or mechanical structure with multiple cylindrical components, pipes, and support legs.",data/processed/images/c048626084cc419988da3bd0a2ee8fd9.png
7ecd6208594e4acf930af505328f4e47,A plate with fried food and a large shell resembling an oyster.,data/processed/images/7ecd6208594e4acf930af505328f4e47.png
11d7c0f930b54cb8bd450f4c3530c5e4,"A rectangular building with a yellow sloped roof and adjacent smaller white structures on a green base, enclosed by brown walls.",data/processed/images/11d7c0f930b54cb8bd450f4c3530c5e4.png
ce9a4a4dfe16434b9bcbb1a5365d6612,"A complex, detailed structure with a pyramid-like base and an intricate upper section.",data/processed/images/ce9a4a4dfe16434b9bcbb1a5365d6612.png
5fab390cf6a04acbb6483ef96df7ba27,A red and black Honda CBR 125 motorcycle.,data/processed/images/5fab390cf6a04acbb6483ef96df7ba27.png
3486da430cd64f5980d58bbf87db799b,"A multi-level modern building with a flat roof, white exterior walls, large windows, and attached concrete platforms and walkways.",data/processed/images/3486da430cd64f5980d58bbf87db799b.png
0b8de20f784741888de7a0b0d16a6be7,"An ancient, weathered metal latch or hinge with a rectangular base featuring multiple cutouts and a cylindrical locking mechanism.",data/processed/images/0b8de20f784741888de7a0b0d16a6be7.png
d7feee089e644cbda0c1cc3b0bc885ff,A yellow and white segmented citrus slice with a thick yellow rind and multiple wedge-shaped sections.,data/processed/images/d7feee089e644cbda0c1cc3b0bc885ff.png
80239a8da6e444ffb0f7bf9800b4b53e,"A cylindrical object with a rounded top, featuring an abstract pattern of blue shapes outlined in yellow on a dark blue background.",data/processed/images/80239a8da6e444ffb0f7bf9800b4b53e.png
3fde945a4c22486693b0447e6082928e,"A large, ornate stone fireplace featuring intricate Gothic carvings along the top mantel and a blackened firebox, set against a beige wall.",data/processed/images/3fde945a4c22486693b0447e6082928e.png
63335ab234464291bae9a1701bb5cb4e,A preserved fish specimen is mounted on a rectangular white base with a color calibration cube adjacent to it.,data/processed/images/63335ab234464291bae9a1701bb5cb4e.png
7fac787a6c584d08a86762e126152843,"A tangled white wireframe sphere floats above neon purple text that reads ""Welding School,"" with a small character and objects near the text on a black background.",data/processed/images/7fac787a6c584d08a86762e126152843.png
de162e3a04f443159fc496261ce3c8d5,"Rectangular container filled with numerous upright rectangular prisms of varying heights, densely packed on one side.",data/processed/images/de162e3a04f443159fc496261ce3c8d5.png
2c066494833a4af3b772791a51eeb1c2,"A structural framework with vertical supports, horizontal beams, cross braces, and platform surfaces, featuring orange columns, light blue beams, purple diagonal braces, and white panel components.",data/processed/images/2c066494833a4af3b772791a51eeb1c2.png
f06470d1b4fb449d8fca32b26c5ce480,A vertical rectangular soil core sample encased in a white frame with a measuring scale along one side.,data/processed/images/f06470d1b4fb449d8fca32b26c5ce480.png
e0c84c21f7594078a9f43dea94fd4310,"A stone wall with irregularly shaped stones and a partially broken base, topped with vegetation or debris.",data/processed/images/e0c84c21f7594078a9f43dea94fd4310.png
f8c585a507a645c9a8f197c22bf13c79,A green military tank.,data/processed/images/f8c585a507a645c9a8f197c22bf13c79.png
e0ef93f685ff47ac9d3293a4dcb47e04,"A three-dimensional irregular pentagonal prism with a thicker, dark base extending slightly on one side.",data/processed/images/e0ef93f685ff47ac9d3293a4dcb47e04.png
351e780f00564538b68183a564b1ca93,A solid rectangular prism with a slightly slanted top surface and one shorter side edge.,data/processed/images/351e780f00564538b68183a564b1ca93.png
bc78404a43864e53a5d44c4506b60adf,White tombstone,data/processed/images/bc78404a43864e53a5d44c4506b60adf.png
8be5bcf1e45042f7b797ed85c35ca902,"A vertically elongated, irregular polyhedral shape with a wider top tapering to a narrower bottom.",data/processed/images/8be5bcf1e45042f7b797ed85c35ca902.png
172d4703381c49b69745d3b26633cec4,"A cup with a uniquely curved handle, an octagonal rim and base, and an embossed design of a bird in flight on its surface.",data/processed/images/172d4703381c49b69745d3b26633cec4.png
7d86a5bba1bd483c804826e8d19d09a2,Low poly green hot air balloon.,data/processed/images/7d86a5bba1bd483c804826e8d19d09a2.png
2c193de29f7f4f88baf4d9075c07403f,White coral,data/processed/images/2c193de29f7f4f88baf4d9075c07403f.png
5d8dabee939c4d91a9febaca5836387c,A small house with a roof and a chimney.,data/processed/images/5d8dabee939c4d91a9febaca5836387c.png
e3cf64fbf27d4e2e8e51efb3af750758,"A series of modular architectural hexagonal units in white, with varied interior coloring, are arranged linearly and interspersed with stylized green trees and street lamps.",data/processed/images/e3cf64fbf27d4e2e8e51efb3af750758.png
a1fb24c47f6b4d2494479761adc3d79d,"A small bird with brown and black striped feathers, a long tail, and a sleek body.",data/processed/images/a1fb24c47f6b4d2494479761adc3d79d.png
a735459b48834c57b00e326bd286b959,"A partial interior of a structure with multiple rooms, including walls, furniture, and floor details.",data/processed/images/a735459b48834c57b00e326bd286b959.png
99fb056766284b31839050898a85a1b0,"A two-level spiral staircase with wooden steps, white railings, and partial gray walls, set on a wooden floor.",data/processed/images/99fb056766284b31839050898a85a1b0.png
